
Ampersand Art Supply, Inc.
P.O. Box 1440
Buda, TX  78610

Sales [Customer Detail]

December 2014
3/19/15	Page 1
10:42:19 PM
	ID#	Date	Quantity	Item/Acct	Description	Amount	Status	Customer PO #	Promised Date	Referral Source

Aboveground Art Supplies	*None
	15011651	12/31/14	2	CBT05	Cs.(10-3Pk) 5x7 Aquabord	$74.32	Order	61199	1/22/15
	15011651	12/31/14	1	CBT055	Cs.(10-4Pk) 5x5 Aquabord	$27.14	Order	61199	1/22/15
	15011651	12/31/14	1	CBT066	Cs.(10-4Pk) 6x6 Aquabord	$31.62	Order	61199	1/22/15
	15011651	12/31/14	1	CBT08	Cs.(36) 8x10 Aquabord	$97.69	Order	61199	1/22/15
	15011651	12/31/14	1	CBT088	Cs. (12) 8x8 Aquabord	$25.43	Order	61199	1/22/15
	15011651	12/31/14	1	CBT09	Cs.(20) 9x12 Aquabord-Spring promo free paint KV dot card	$66.89	Order	61199	1/22/15
	15011651	12/31/14	1	CBT09-DOT	Cs.(20) 9x12 Aquabord	$0.00	Order	61199	1/22/15
	15011651	12/31/14	1	CBT11	Cs.(20) 11x14 Aquabord-Spring promo free paint KV dot card	$78.10	Order	61199	1/22/15
	15011651	12/31/14	1	CBT11-DOT	Cs.(20) 11x14 Aquabord	$0.00	Order	61199	1/22/15
	15011651	12/31/14	1	CBT12	Cs.(12) 12x16 Aquabord-Spring promo free paint KV dot card	$62.45	Order	61199	1/22/15
	15011651	12/31/14	1	CBT12-DOT	Cs.(12) 12x16 Aquabord	$0.00	Order	61199	1/22/15
	15011651	12/31/14	2	CBT16	Cs.(20) 16x20 Aquabord-Spring promo free paint KV dot card	$302.13	Order	61199	1/22/15
	15011651	12/31/14	2	CBT16-DOT	Cs.(20) 16x20 Aquabord	$0.00	Order	61199	1/22/15
	15011651	12/31/14	1	CBTW08	Case(4) 2" Cradle Aquabd 8x10	$41.22	Order	61199	1/22/15
	15011651	12/31/14	2	CBTW122	Cs.(4) 2" Aquabd Cradle 12x12	$102.68	Order	61199	1/22/15
	15011651	12/31/14	2	DSHADOW122	Case (4) 12x12 Art Shadow Box	$68.46	Order	61199	1/22/15
	15011651	12/31/14	2	GBS05	Case (10-3Pk) 5x7 Gessobord	$72.16	Order	61199	1/22/15
	15011651	12/31/14	5	GBS066	Case (10-4Pk) 6x6 Gessobord	$176.68	Order	61199	1/22/15
	15011651	12/31/14	3	GBS088	Case (12) 8x8 Gessobord	$89.67	Order	61199	1/22/15
	15011651	12/31/14	14.667	GBS088	Case (12) 8x8 Gessobord(176)	$0.00	Order	61199	1/22/15
	15011651	12/31/14	1	GBS11	Case (20) 11x14 Gessobord	$87.01	Order	61199	1/22/15
	15011651	12/31/14	5	GBS12	Case (12) 12x16 Gessobord-Spring promo Buy 1/Get 1 (free 8x8)	$323.60	Order	61199	1/22/15
	15011651	12/31/14	5	GBS12-B1G1	Case (12) 12x16 Gessobord	$0.00	Order	61199	1/22/15
	15011651	12/31/14	5	GBS122	Case (12) 12x12 Gessobord-Spring promo Buy 1/Get 1 (free 8x8)	$283.50	Order	61199	1/22/15
	15011651	12/31/14	5	GBS122-B1G1	Case (12) 12x12 Gessobord	$0.00	Order	61199	1/22/15
	15011651	12/31/14	2	GBS16	Case (20) 16x20 Gessobord-Spring promo Buy 1/Get 1 (free 8x8)	$312.39	Order	61199	1/22/15
	15011651	12/31/14	2	GBS16-B1G1	Case (20) 16x20 Gessobord	$0.00	Order	61199	1/22/15
	15011651	12/31/14	1	GBS18	Case (16) 18x24 Gessobord-Spring promo Buy 1/Get 1 (free 8x8)	$150.61	Order	61199	1/22/15
	15011651	12/31/14	1	GBS18-B1G1	Case (16) 18x24 Gessobord	$0.00	Order	61199	1/22/15
	15011651	12/31/14	1	GBWC066	Cs.(6) 2" Cradle Gessobord 6x6	$46.21	Order	61199	1/22/15
	15011651	12/31/14	1	GBWC1824	Cs.(4) 2" Cradle Gesso 18x24	$85.28	Order	61199	1/22/15
	15011651	12/31/14	1	PB405	Case(10-4Pk) Pastelbord Smpler	$44.25	Order	61199	1/22/15

					Cheap Joe's Total:	$3,929.56

Dick Blick	*None
	14013590	12/31/14	1	AP9M 066	Cs(10) 3/8" Artist Panel - 6x6	$21.98	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	AP9M 088	Cs(10) 3/8" Artist Panel - 8x8	$82.69	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	AP9M 1216	Cs(5) 3/8" Artist Panel-12x16	$23.91	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	APC.75 1216	Cs(5) 3/4" Crad ArtistP- 12x16	$78.50	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	APC1.5 1824	Cs(5) 1.5" Crad ArtistP- 18x24	$193.71	Order	560618	12/29/14	Linwood
	14013590	12/31/14	5	CBB18	Case (16) 18x24 Scratchbord	$689.74	Order	560618	12/29/14	Linwood
	14013590	12/31/14	9	CBB24	Case (8) 24x36 Scratchbord	$954.97	Order	560618	12/29/14	Linwood
	14013590	12/31/14	5	CBS1010	Case (12) 10x10 Claybord	$188.13	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBS12L	Case (12) 12 x 24 Claybord	$133.98	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBS14	Case (12) 14x18 Claybord	$197.27	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	CBS1616	Case (12) 16x16 Claybord	$267.17	Order	560618	12/29/14	Linwood
	14013590	12/31/14	15	CBS18	Case (16) 18x24 Claybord	$1,926.37	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	CBS18L	Case (6) 18 x 36 Claybord	$255.28	Order	560618	12/29/14	Linwood
	14013590	12/31/14	10	CBS24	Case (8) 24x36 Claybord	$970.63	Order	560618	12/29/14	Linwood
	14013590	12/31/14	7	CBSC055	Case (10) 5x5 Claybord Cradle	$354.25	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBSC1010	Case (10)10x10 Claybord Cradle	$152.22	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBSC12	Case(10) 12x16 Claybord Cradle	$308.93	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBSC12L	Case (6) 12x24 Claybord Cradle	$72.68	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBSC14	Case(10) 14x18 Claybord Cradle	$116.24	Order	560618	12/29/14	Linwood
	14013590	12/31/14	5	CBSC18	Case (8) 18x24 Claybord Cradle	$585.07	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBSC18L	Case (4) 18x36 Claybord Cradle	$198.26	Order	560618	12/29/14	Linwood
	14013590	12/31/14	6	CBSC24	Case (4) 24x36 Claybord Cradle	$502.66	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBSCG1010	Cs(5) 1.5" Crad Claybord 10x10	$140.30	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBSCG1114	Cs(5) 1.5" Crad Claybord 11x14	$54.10	Order	560618	12/29/14	Linwood
	14013590	12/31/14	13	CBSCG1212	Cs(5) 1.5" Crad Claybord 12x12	$703.27	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBSCG1216	Cs(5) 1.5" Crad Claybord 12x16	$174.36	Order	560618	12/29/14	Linwood
	14013590	12/31/14	6	CBSCG1616	Cs(5) 1.5" Crad Claybord 16x16	$371.77	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBSCG1620	Cs(5) 1.5" Crad Claybord 16x20	$216.26	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBSCG1824	Cs(5) 1.5" Crad Claybord 18x24	$165.82	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBSCG2024	Cs(5) 1.5" Crad Claybord 20X24	$86.23	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBSCG2424	Cs(5) 1.5" Crad Claybord 24x24	$192.82	Order	560618	12/29/14	Linwood
	14013590	12/31/14	8	CBSCG2430	Cs(2) 1.5" Crad Claybord 24x30	$338.19	Order	560618	12/29/14	Linwood
	14013590	12/31/14	12	CBSCG2436	Cs(2) 1.5" Crad Claybord 24x36	$523.41	Order	560618	12/29/14	Linwood
	15011682	12/31/14	89.333	CBSCS-1/8"	Claybord 1/8": 48"x x67" Claybord cradled-4 panels	$381.73	Order	563771	1/28/15	Linwood
	14013590	12/31/14	2	CBSWC10	Cs.(4) 2" CradleClaybord 10x10	$87.97	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBSWC1020	Cs(4) 2" Cradle Claybord 10x20	$56.27	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBSWC1030	Cs(4) 2" Cradle Claybord 10x30	$66.89	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBSWC12L	Cs(4) 2" Cradle Claybord 12x36	$258.47	Order	560618	12/29/14	Linwood
	14013590	12/31/14	6	CBSWC2430	Cs(2) 2" Cradle Claybord 24x30	$284.45	Order	560618	12/29/14	Linwood
	14013590	12/31/14	22	CBSWC2436	Cs(2) 2" Cradle Claybord 24x36	$1,126.36	Order	560618	12/29/14	Linwood
	14013590	12/31/14	12	CBSWC244	Cs(4) 2" Cradle Claybord 24x24	$1,089.91	Order	560618	12/29/14	Linwood
	14013590	12/31/14	20	CBSWC30	Cs(2) 2" Cradle Claybord 30x30	$1,103.77	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBSWC612	Cs(4) 2" Cradle Claybord 6x12	$70.65	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	CBSWC618	Cs(4) 2" Cradle Claybord 6x18	$184.28	Order	560618	12/29/14	Linwood
	14013590	12/31/14	12	CBSWC624	Cs(4) 2" Cradle Claybord 6x24	$675.27	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBSWC824	Cs(4) 2" Cradle Claybord 8x24	$56.55	Order	560618	12/29/14	Linwood
	14013590	12/31/14	13	CBT122	Cs.(12) 12x12 Aquabord	$517.14	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	CBT14	Cs.(12) 14x18 Aquabord	$284.73	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBT18	Cs.(16) 18x24 Aquabord	$410.49	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBT22	Cs.(6) 22x30 Aquabord	$220.79	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBT24	Cs.(8) 24x36 Aquabord	$104.51	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBTC0808	Cs(10)3/4" Crad Aquabord 8x8	$127.75	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBTC0810	Cs(12)3/4" Crad Aquabord 8x10	$175.88	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBTC1114	Cs(10)3/4" Crad Aquabord 11x14	$89.71	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBTC1212	Cs(10)3/4" Crad Aquabord 12x12	$190.59	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBTC1620	Cs(8)3/4" Crad Aquabord 16x20	$304.12	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBTC1824	Cs(8)3/4" Crad Aquabord 18x24	$234.03	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBTG0808	Cs(5) 1.5" Crad Aquabord 8x8	$36.64	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBTG0810	Cs(5)1.5" Crad Aquabord 8x10	$87.25	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBTG1114	Cs(5) 1.5" Crad Aquabord 11x14	$162.29	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBTG1212	Cs(5) 1.5" Crad Aquabord 12x12	$162.29	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	CBTG1620	Cs(5) 1.5" Crad Aquabord 16x20	$144.17	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	CBTG1824	Cs(5) 1.5" Crad Aquabord 18x24	$248.73	Order	560618	12/29/14	Linwood
	14013590	12/31/14	7	CBTG2436	Cs(2) 1.5" Crad Aquabord 24x36	$305.32	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBTW066	Case(6) 2" Cradle Aquabd 6x6	$39.78	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	CBTW22	Cs.(2) 2" Cradle Aquabd 22x30	$45.41	Order	560618	12/29/14	Linwood
	15011682	12/31/14	1,764	CRADCS - 2''	Custom Cradle Frame - 2"	$637.81	Order	563771	1/28/15	Linwood
	14013590	12/31/14	5	DBOXCLAY07	Case (4) 5x7 Claybord Box Kit	$150.09	Order	560618	12/29/14	Linwood
	14013590	12/31/14	5	DSHADOW06	Case (6) 6x6 Art Shadow Box	$174.86	Order	560618	12/29/14	Linwood
	14013590	12/31/14	13	GBS1010	Case (12) 10x10 Gessobord	$503.66	Order	560618	12/29/14	Linwood
	15011666	12/31/14	920	GBS1121	Gessobord 11X14-1/8" BTGO 8X10	$7,886.06	Order	563108	1/21/15	Linwood
	15011666	12/31/14	750	GBS1221	Gessobord 12X16-1/8" BTGO 8X10	$7,970.03	Order	563108	1/21/15	Linwood
	15011666	12/31/14	650	GBS12221	Gessobord 12X12-1/8" BTGO 8X10	$6,051.50	Order	563108	1/21/15	Linwood
	14013590	12/31/14	6	GBS1616	Case (12) 16x16 Gessobord	$448.88	Order	560618	12/29/14	Linwood
	15011666	12/31/14	350	GBS1621	Gessobord 16X20-1/8" BTGO 11X14	$5,385.84	Order	563108	1/21/15	Linwood
	14013590	12/31/14	26	GBS18	Case (16) 18x24 Gessobord	$3,673.78	Order	560618	12/29/14	Linwood
	15011666	12/31/14	350	GBS1821	Gessobord 18X24-1/8" BTGO 11X14	$6,491.42	Order	563108	1/21/15	Linwood
	14013590	12/31/14	7	GBS18L	Case (6) 18x36 Gessobord	$473.27	Order	560618	12/29/14	Linwood
	14013590	12/31/14	17	GBS24	Case (8) 24x36 Gessobord	$1,840.00	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	GBSC1010	Cs.(10)10x10 Gessobord Cradled	$314.15	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	GBSC12L	Cs.(6) 12x24 Gessobord Cradled	$228.09	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	GBSC14	Cs.(10) 14x18 GessobordCradled	$481.73	Order	560618	12/29/14	Linwood
	14013590	12/31/14	9	GBSC18L	Cs.(4) 18x36 Gessobord Cradled	$673.79	Order	560618	12/29/14	Linwood
	14013590	12/31/14	21	GBSC24	Cs.(4) 24x36 Gessobord Cradled	$1,815.17	Order	560618	12/29/14	Linwood
	14013590	12/31/14	9	GBSCG0808	Cs(5) 1.5" Crad Gessobord 8x8	$342.34	Order	560618	12/29/14	Linwood
	14013590	12/31/14	5	GBSCG0912	Cs(5) 1.5" Crad Gessobord 9x12	$241.73	Order	560618	12/29/14	Linwood
	14013590	12/31/14	10	GBSCG1010	Cs(5) 1.5" Crad Gessobd 10x10	$481.63	Order	560618	12/29/14	Linwood
	14013590	12/31/14	8	GBSCG1114	Cs(5) 1.5" Crad Gessobd 11x14	$437.04	Order	560618	12/29/14	Linwood
	14013590	12/31/14	25	GBSCG1212	Cs(5) 1.5" Crad Gessobd 12x12	$1,365.74	Order	560618	12/29/14	Linwood
	14013590	12/31/14	8	GBSCG1216	Cs(5) 1.5" Crad Gessobd 12x16	$470.55	Order	560618	12/29/14	Linwood
	14013590	12/31/14	9	GBSCG1616	Cs(5) 1.5" Crad Gessobd 16x16	$574.86	Order	560618	12/29/14	Linwood
	14013590	12/31/14	13	GBSCG1620	Cs(5) 1.5" Crad Gessobd 16x20	$998.28	Order	560618	12/29/14	Linwood
	14013590	12/31/14	6	GBSCG2024	Cs(5)1.5" Crad Gessobord 20x24	$536.95	Order	560618	12/29/14	Linwood
	14013590	12/31/14	18	GBSCG2424	Cs(5) 1.5" Crad Gessobd 24x24	$1,834.10	Order	560618	12/29/14	Linwood
	14013590	12/31/14	17	GBSCG2430	Cs(2)1.5" Crad Gessobord 24x30	$734.71	Order	560618	12/29/14	Linwood
	14013590	12/31/14	33	GBSCG2436	Cs(2) 1.5" Crad Gessobd 24x36	$1,463.51	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	GBWC1020	Cs.(4) 2" Cradle Gesso 10x20	$57.67	Order	560618	12/29/14	Linwood
	14013590	12/31/14	11	GBWC1224	Cs.(4) 2" Cradle Gesso 12x24	$726.53	Order	560618	12/29/14	Linwood
	14013590	12/31/14	6	GBWC12L	Cs.(4) 2" Cradle Gesso 12x36	$527.00	Order	560618	12/29/14	Linwood
	14013590	12/31/14	23	GBWC1824	Cs.(4) 2" Cradle Gesso 18x24	$1,840.29	Order	560618	12/29/14	Linwood
	14013590	12/31/14	26	GBWC2430	Cs.(2) 2" Cradle Gesso 24x30	$1,253.35	Order	560618	12/29/14	Linwood
	14013590	12/31/14	22	GBWC2436	Cs.(2) 2" Cradle Gesso 24x36	$1,140.99	Order	560618	12/29/14	Linwood
	14013590	12/31/14	20	GBWC244	Cs.(4) 2" Cradle Gesso 24x24	$1,906.95	Order	560618	12/29/14	Linwood
	14013590	12/31/14	42	GBWC30	Cs.(2) 2" Cradle Gesso 30x30	$2,325.17	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	GBWC824	Cs.(4) 2" Cradle Gesso 8x24	$115.90	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	GP05	Cs.(30) Gessoed Hardbd Pnl 5x7	$79.44	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	GP1010	Cs(20)Gessoed Hardbd Pnl 10x10	$30.42	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	GP18	Cs(16)Gessoed Hardbd Pnl 18x24	$98.10	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	HB12L	Case(12) 12x24 Hardbord	$132.31	Order	560618	12/29/14	Linwood
	14013590	12/31/14	6	HB14	Case(12) 14x18 Hardbord	$191.28	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	HB18L	Case(6) 18 x 36 Hardbord	$134.78	Order	560618	12/29/14	Linwood
	14013590	12/31/14	17	HB24	Case(8) 24x36 Hardbord	$872.29	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	HBC0606	Case(10) 6x6 Hardbord Cradled	$39.87	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	HBC12	Cs.(10) 12x16 Hardbord Cradled	$76.44	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	HBC18L	Cs.(4) 18x36 Hardbord Cradled	$50.93	Order	560618	12/29/14	Linwood
	14013590	12/31/14	5	HBC24	Cs.(4) 24x36 Hardbord Cradled	$328.44	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	HBCG0808	Cs(5) 1.5" Crad Hardbord 8x8	$29.91	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	HBCG1616	Cs(5) 1.5" Crad Hardbord 16x16	$55.26	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	HBCG1824	Cs(5) 1.5" Crad Hardbord 18x24	$132.97	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	HBWC1010	Cs.(4)2" Cradle Hardbord 10x10	$63.55	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	HBWC12	Cs.(4) 2" CradleHardbord 12x16	$84.83	Order	560618	12/29/14	Linwood
	14013590	12/31/14	8	HBWC2436	Cs.(2) 2" CradleHardbord 24x36	$340.43	Order	560618	12/29/14	Linwood
	14013590	12/31/14	4	HBWC244	Cs.(4) 2" CradleHardbord 24x24	$290.42	Order	560618	12/29/14	Linwood
	14013590	12/31/14	3	HBWC3040	Cs.(2) 2" CradleHardbord 30x40	$209.85	Order	560618	12/29/14	Linwood
	14013590	12/31/14	5	HBWC3636	Cs.(2) 2" CradleHardbord 36x36	$432.88	Order	560618	12/29/14	Linwood
	14013590	12/31/14	2	HBWC3648	Cs.(2) 2" CradleHardbord 36x48	$201.08	Order	560618	12/29/14	Linwood
	15011682	12/31/14	1	OVERSIZE FEE	OVERSIZE FEE	$77.31	Order	563771	1/28/15	Linwood
	14013590	12/31/14	0	SS-Comment	CUSTOM ORDER PO# 563771	$0.00	Order	560618	12/29/14	Linwood
	14013590	12/31/14	40	ST10BOX	10Lb. Box Asst. Stampbord	$899.60	Order	560618	12/29/14	Linwood
	14013590	12/31/14	1	STBAG-1/2 AST	Cs(10) Stampbord .5lb AsstBag	$37.34	Order	560618	12/29/14	Linwood

					Dick Blick Total:	$90,040.51

Forstall Art-AL	*None
	14013086	12/19/14	0.4	PWP151620	Cs(5) 16x20 1.5" Smooth Primed (2)	$22.04	Order	PHILLIP	8/13/14
	14013086	12/19/14	0.4	PWP151824	Cs(5) 18x24 1.5" Smooth Primed (2)	$27.08	Order	PHILLIP	8/13/14

					Forstall Art-AL Total:	$49.12

Guiry's Art Supply- warehouse	*None
	14012996	12/19/14	1	AMPLT	Case(10) Line Tools	$37.09	Order	55764	6/23/14

					Guiry's Art Supply- warehouse Total:	$37.09

Hobby Lobby Inc.	*None
	15011679	12/31/14	8	AP9M 066	Cs(10) 3/8" Artist Panel - 6x6	$96.00	Order	W-0978857	1/28/15
	15011679	12/31/14	2	AP9M 088	Cs(10) 3/8" Artist Panel - 8x8	$30.00	Order	W-0978857	1/28/15
	15011679	12/31/14	7	AP9M 612	Cs(5) 3/8" Artist Panel - 6x12	$63.00	Order	W-0978857	1/28/15
	15011679	12/31/14	2	AP9M 810	Cs(10) 3/8" Artist Panel- 8x10	$38.00	Order	W-0978857	1/28/15
	15011679	12/31/14	29	APS1216	Cs(24) Smooth ArtistPnl: 12x16	$1,141.44	Order	W-0978857	1/28/15
	15011679	12/31/14	4	APS1620	Cs(20) Smooth ArtistPnl: 16x20	$186.40	Order	W-0978857	1/28/15

					Hobby Lobby Inc. Total:	$1,554.84

Jerry's Art Supply Warehouse - CT	*None
	15011745	12/31/14	8	AP9M 088	Cs(10) 3/8" Artist Panel - 8x8	$182.40	Order	A000002754	2/12/15

					Jerry's Art Supply Warehouse - CT Total:	$182.40

Jerry's Artarama - Austin	*None
	14013627	12/19/14	4	APC.75 044	Cs(10) 3/4" Crad ArtistP - 4x4	$69.19	Order	4000003036	12/8/14

					Jerry's Artarama - Austin Total:	$69.19

Jerry's Artarama - Catalog	*None
	14013000	12/19/14	1	PWP151216	Cs(5) 12x16 1.5" Smooth Primed	$32.13	Order	HD33745	3/28/14
	14013000	12/19/14	3	PWP151620	Cs(5) 16x20 1.5" Smooth Primed	$135.02	Order	HD33745	3/28/14
	14013000	12/19/14	9	PWP151824	Cs(5) 18x24 1.5" Smooth Primed	$497.67	Order	HD33745	3/28/14
	14013000	12/19/14	2	PWP750912	Cs(10) 9x12 7/8" Smooth Primed	$82.17	Order	HD33745	3/28/14
	14013000	12/19/14	5	PWP751824	Cs(5) 18x24 7/8" Smooth Primed	$257.19	Order	HD33745	3/28/14
	14013000	12/19/14	2	UPWP150612	Cs(10) 6x12 1.5" Unprimed Bass	$69.48	Order	HD33745	3/28/14
	14013000	12/19/14	3	WP150606	Cs(10) 6x6 1.5" Wood Panel	$84.83	Order	HD33745	3/28/14
	14013000	12/19/14	2	WP150808	Cs(10) 8x8 1.5" Wood Panel	$74.25	Order	HD33745	3/28/14
	14013000	12/19/14	2	WP151418	Cs(5) 14x18 1.5" Wood Panel	$84.88	Order	HD33745	3/28/14
	14013000	12/19/14	4	WP152024	Cs(5) 20x24 1.5" Wood Panel	$279.35	Order	HD33745	3/28/14
	14013000	12/19/14	10	WP750808	Cs(10) 8x8 7/8" Wood Panel	$356.00	Order	HD33745	3/28/14
	14013000	12/19/14	2	WP751224	Cs(5) 12x24 7/8" Wood Panel	$94.98	Order	HD33745	3/28/14

					Jerry's Artarama - Catalog Total:	$2,047.95

Jerry's Artarama - Knoxvillle	*None
	14013628	12/19/14	1	PWP751620	Cs(5) 16x20 7/8" Smooth Primed	$53.54	Order	KX012036	10/3/14

					Jerry's Artarama - Knoxvillle Total:	$53.54

MacPherson's - NV	*None
	14013539	12/19/14	1	PWP751620	Cs(5) 16x20 7/8" Smooth Primed	$53.54	Order	N1162331	9/29/14

					MacPherson's - NV Total:	$53.54

MacPherson Artcraft/Atlanta	*None
	14013631	12/19/14	1	PWP751620	Cs(5) 16x20 7/8" Smooth Primed	$53.54	Order	A1164132	11/18/14

					MacPherson Artcraft/Atlanta Total:	$53.54

Michaels Stores Inc.	*None
	15011664	12/31/14	5	CBB08	Case (36) 8x10 Scratchbord	$379.80	Order	26398795	2/10/15
	15011681	12/31/14	5	CBB08	Case (36) 8x10 Scratchbord	$379.80	Order	26416744	2/10/15
	15011664	12/31/14	5	CBB11	Case (20) 11x14 Scratchbord	$338.00	Order	26398795	2/10/15
	15011681	12/31/14	4	CBB11	Case (20) 11x14 Scratchbord	$270.40	Order	26416744	2/10/15
	15011664	12/31/14	3	CBS16	Case (20) 16x20 Claybord	$304.20	Order	26398795	2/10/15
	15011681	12/31/14	3	CBS16	Case (20) 16x20 Claybord	$304.20	Order	26416744	2/10/15
	15011664	12/31/14	3	CBT16	Cs.(20) 16x20 Aquabord	$304.20	Order	26398795	2/10/15
	15011681	12/31/14	3	CBT16	Cs.(20) 16x20 Aquabord	$304.20	Order	26416744	2/10/15

					Michaels Stores Inc. Total:	$2,584.80

Jean Parker	*None
	15011708	12/30/14	0.4	CBT11	Cs.(20) 11x14 Aquabord(8)	$83.59	Order	verbal	2/2/15
	15011708	12/30/14	0.25	CBT16	Cs.(20) 16x20 Aquabord(5)	$101.06	Order	verbal	2/2/15

					Jean Parker Total:	$184.65

Premium Art Brands Ltd	*None
	14013541	12/18/14	2	AMPFB	Case(10) Fiber Brushes	$83.82	Order		11/13/14
	14013541	12/18/14	4	AMPLT	Case(10) Line Tools	$124.32	Order		11/13/14
	14013541	12/18/14	2	AMPLT	Case(10) Line Tools	$62.16	Order		11/13/14
	14013541	12/18/14	2	AMPSK	Case(10) Scratch Knives	$41.70	Order		11/13/14
	14013541	12/18/14	40	AMPSMPLR02	(10) Ampersand Sampler PK	$2,400.00	Order		11/13/14
	14013541	12/18/14	4	AMPTOOL1	Case(10) Claybord Toolkit	$362.04	Order		11/13/14
	14013541	12/18/14	2	AMPTOOL1	Case(10) Claybord Toolkit	$181.02	Order		11/13/14
	14013541	12/18/14	4	AMPWB	Case(10) Wire Brushes	$87.84	Order		11/13/14
	14013541	12/18/14	2	AMPWB	Case(10) Wire Brushes	$43.92	Order		11/13/14
	14013541	12/18/14	4	CINKSET	Case(6) Claybord Ink Set	$123.84	Order		11/13/14
	14013541	12/18/14	0	SS-Comment	BACK ORDERS FROM PLANOGRAM O6 AND O7	$0.00	Order		11/13/14
	14013541	12/18/14	2	STAMPTOOL	Cs.(10) Stampbord Toolkit	$190.26	Order		11/13/14

					Premium Art Brands Ltd Total:	$3,700.92

Sample Offer	*None
	15011659	12/20/14	1	Offer 13	Sampler Pak Offer	$10.00	Order	S.O FEB-15	2/1/15
	15011659	12/20/14	4	Offer 16	Aquabord Starter Pack	$115.96	Order	S.O FEB-15	2/1/15
	15011659	12/20/14	1	Offer 20	Artist Panel Sampler	$19.99	Order	S.O FEB-15	2/1/15
	15011659	12/20/14	1	Offer 25	Maxvid & Project Book	$15.00	Order	S.O FEB-15	2/1/15
	15011659	12/20/14	1	Offer 25	Maxvid & Project Book	$15.00	Order	S.O FEB-15	2/1/15
	15011659	12/20/14	1	Offer 28	AmerArt 6/11 offer	$6.99	Order	S.O FEB-15	2/1/15
	15011659	12/20/14	1	Offer2	Line Tool Offer	$10.00	Order	S.O FEB-15	2/1/15
